,Date,Ice_Surface_Temperature_Mean,Ice_Surface_Temperature_Melt_NoMelt,Albedo,Water_Vapor_Near_Infrared_Mean,NSwaths_and_Hour_Tracker
317,2012-03-29,192.1087,14.412692916666666,126.96998402777778,0.470083,55727764.11743444
318,2012-03-30,191.5718,14.428600555555555,125.18477444444444,0.39665335,53516304.40552278
319,2012-03-31,190.28253,15.22044736111111,126.87120083333333,0.4215919,58929699.26868278
320,2012-04-01,180.76167,17.95599916666667,128.4324452777778,0.5371583,49576123.75106208
321,2012-04-02,194.2577,15.074181944444444,126.99719097222223,0.5380768,49271518.815972775
322,2012-04-03,186.84798,16.65664986111111,128.10684930555556,0.5490212,47449141.21752014
323,2012-04-04,166.37361,21.239885555555556,129.45327333333333,0.5384608,42087571.64202111
324,2012-04-05,174.64229,19.39397888888889,128.18815041666667,0.6442825,40956266.16272528
325,2012-04-06,189.76747,16.130266111111112,124.6704788888889,0.5989612,53206050.53092805
326,2012-04-07,186.91547,16.31604847222222,128.51196875,0.44462866,58643317.9189425
327,2012-04-08,183.34349,17.107903333333333,127.56894736111111,0.43870333,52341288.12758028
328,2012-04-09,198.81628,13.238028472222222,124.92145041666667,0.43050274,65541817.41160125
329,2012-04-10,194.86119,14.061659166666667,122.62960333333334,0.32915863,57645516.50324528
330,2012-04-11,195.8816,13.82668013888889,122.35245513888889,0.3359663,64544604.328095
331,2012-04-12,196.92885,13.609780694444444,122.38559277777777,0.35030943,69131901.59436834
332,2012-04-13,195.72183,14.15454875,123.21429305555556,0.37057173,62341719.98885056
333,2012-04-14,197.96083,13.790230833333334,123.6982501388889,0.40987068,68932679.67119944
334,2012-04-15,187.74747,16.464307083333335,125.674785,0.41599274,57462947.70713556
335,2012-04-16,199.859,13.9432775,123.48825694444444,0.3828169,68071805.67139138
336,2012-04-17,196.67,14.680694166666667,123.12641555555555,0.43092376,58790807.344088055
337,2012-04-18,199.5814,13.82440888888889,122.68573305555556,0.40651464,63624957.13425653
338,2012-04-19,192.64713,15.278199166666667,122.81173722222222,0.39137217,57073017.83531181
339,2012-04-20,187.56325,16.37060263888889,121.73837444444445,0.38031664,50936484.32420528
340,2012-04-21,195.86568,14.163244583333332,120.46312902777778,0.3619965,63462885.72757625
341,2012-04-22,186.03186,16.72237833333333,121.43571097222222,0.3594263,49399982.897033334
342,2012-04-23,184.65863,16.949425416666667,121.63602791666666,0.3247823,57240177.14241833
343,2012-04-24,195.51714,14.680093194444444,121.39816902777778,0.35190454,53160121.14924306
344,2012-04-25,206.7702,11.709755972222222,119.83677597222223,0.35072285,64586819.17871569
345,2012-04-26,184.4478,16.94698138888889,124.63157777777778,0.43997762,48212393.69954611
346,2012-04-27,183.31514,17.376878194444444,124.77167152777778,0.4689653,49983184.49190125
347,2012-04-28,199.49774,13.704985555555556,124.14200416666667,0.48450744,62104346.53710847
348,2012-04-29,186.7707,16.647209444444446,124.39898319444444,0.4723755,50652672.349608056
349,2012-04-30,199.60097,13.665757777777777,123.63828916666667,0.40924153,57275816.91126278
350,2012-05-01,200.38333,13.661286111111112,120.31735402777778,0.43786865,54974748.939475276
351,2012-05-02,204.81615,13.101466944444445,119.07943416666667,0.52339053,66172011.52356361
352,2012-05-03,195.0033,15.689117777777778,119.62220111111111,0.5480778,52761622.47816042
353,2012-05-04,200.1318,14.63438111111111,119.97872055555555,0.56442714,62577561.13755139
354,2012-05-05,195.7853,15.692259444444444,121.8861388888889,0.6746872,61660736.98457264
355,2012-05-06,183.80785,18.721749166666665,123.48434986111111,0.72134703,51838777.72561472
356,2012-05-07,194.13058,16.201135,122.89145652777778,0.6782686,56973220.51374528
357,2012-05-08,187.4241,17.63632861111111,122.72881013888889,0.5691924,42689343.343944445
358,2012-05-09,187.3231,17.517305,124.38945319444444,0.5502467,48366381.03447569
359,2012-05-10,187.14671,17.557213611111113,123.34539111111111,0.5728815,46735307.140695
360,2012-05-11,179.80048,18.905987777777778,125.91081930555555,0.23609602,25462151.71922472
361,2012-05-12,181.9541,18.595304444444444,121.25259611111112,0.48011896,48314495.36972208
362,2012-05-13,196.62675,15.541099305555555,119.23661736111112,0.45496914,54909747.250552915
363,2012-05-14,191.38469,16.679818194444444,118.21409958333334,0.4586679,61317416.85428778
364,2012-05-15,186.43109,17.777873472222222,121.03249277777778,0.49659657,51915655.794705555
365,2012-05-16,179.96843,19.185940277777778,122.80881638888889,0.48094416,58754773.854550555
366,2012-05-17,172.88197,20.984884583333333,121.24123194444445,0.5622542,49335631.86250917
367,2012-05-18,180.63127,19.365023472222223,123.72404430555555,0.59576577,58248806.217752226
368,2012-05-19,182.36865,19.010720972222224,123.58051763888889,0.51694983,51055393.68341695
369,2012-05-20,191.08165,16.928583888888888,121.49428527777778,0.54554087,53781310.173925556
370,2012-05-21,182.4974,19.01779888888889,120.58178444444444,0.55061954,53709008.51507083
371,2012-05-22,175.06737,20.69532111111111,122.81365847222222,0.56126297,41357751.71082694
372,2012-05-23,182.08064,19.01984486111111,125.01855694444444,0.57838506,56535039.09837722
373,2012-05-24,167.4474,22.614332083333334,124.20376902777778,0.6102362,41267379.534150556
374,2012-05-25,180.06763,19.49457611111111,124.16622638888889,0.59039134,46149891.947056115
375,2012-05-26,182.39067,19.05028513888889,126.37149125,0.6343253,38671863.387758054
376,2012-05-27,193.15239,16.962519166666667,129.13579430555555,0.7886714,51855692.42545292
377,2012-05-28,197.78331,16.80515972222222,127.23420847222222,1.1078937,47424202.235590555
378,2012-05-29,217.58995,12.972788333333334,123.20918986111111,1.0950551,53826376.939937636
379,2012-05-30,212.51889,14.139620277777778,121.15765277777778,1.0726391,64318466.05924458
380,2012-05-31,216.58963,13.179140694444444,121.85767722222222,1.0697689,49277350.86411861
381,2012-06-01,212.1205,14.165397777777779,118.59350652777778,0.9563083,64554618.660281524
382,2012-06-02,204.57965,15.894035,118.74399972222223,1.0324913,59605192.7382475
383,2012-06-03,231.70694,9.996224583333333,118.5173425,0.932823,62717691.93793625
384,2012-06-04,207.3178,15.274839583333334,121.5885151388889,0.91366374,46499067.274767086
385,2012-06-05,205.402,15.267000416666667,123.72212611111111,0.95725846,48873987.160525836
386,2012-06-06,170.61073,22.6313325,135.11599652777778,-0.49237403,26819195.06548236
387,2012-06-07,163.76562,24.297299166666665,133.16427194444444,0.8990587,33101738.078540277
388,2012-06-08,177.4779,20.997610694444443,128.37227541666667,0.83966655,43225413.76174694
389,2012-06-09,188.74748,18.805960972222223,121.76301958333333,0.8612102,43759910.46081583
390,2012-06-10,205.77646,15.07802125,118.9709623611111,0.8176119,65841686.332957774
391,2012-06-11,188.67491,18.84211736111111,120.47065972222222,0.80307186,46667336.743406944
392,2012-06-12,199.05273,16.558020694444444,120.35031347222223,0.7957157,58966918.950168476
393,2012-06-13,196.94635,17.017529583333335,118.60205986111112,0.7932554,56966958.18699764
394,2012-06-14,184.37607,19.862457083333332,124.01202625,0.9147767,50233950.10531125
395,2012-06-15,176.39864,21.776811111111112,137.96067069444445,0.9138239,34863944.34997278
396,2012-06-16,178.947,21.172343194444444,131.53671416666666,0.8615928,30403617.427195556
397,2012-06-17,186.98602,19.585050694444444,130.36447555555554,0.92888296,33512425.72426125
398,2012-06-18,190.4231,18.75498888888889,128.82799944444446,1.0478027,34288370.58460111
399,2012-06-19,186.5457,19.497374861111112,125.64167819444444,0.8712834,40218993.10483028
400,2012-06-20,169.63515,23.441069305555555,126.35029666666667,1.1265157,26946577.67097611
401,2012-06-21,178.24953,21.419884027777776,131.9664136111111,1.0643249,30475283.541235417
402,2012-06-22,178.1589,21.63881375,136.37646361111112,0.9947911,30721966.003695138
403,2012-06-23,182.34772,20.839977916666665,128.6896776388889,0.9414223,37217114.26144028
404,2012-06-24,193.85626,18.185181666666665,123.79066958333334,0.9209947,48604997.35017639
405,2012-06-25,176.74503,21.6872675,130.83054611111112,1.0448866,27334688.612156667
406,2012-06-26,192.78444,18.491187083333333,128.18615152777778,0.9506472,37592396.45237319
407,2012-06-27,176.38931,22.004307222222224,126.41888777777778,0.922233,35030777.90858028
408,2012-06-28,163.76294,24.771732361111113,132.50454875,0.94156873,27761453.63418611
409,2012-06-29,187.8976,19.518686805555557,129.06734180555554,1.069904,34218557.22964458
410,2012-06-30,167.82494,23.861578194444444,130.20443833333334,0.9796665,30522839.90893611
411,2012-07-01,170.32191,23.00228736111111,130.7651965277778,0.911526,32597898.338687778
412,2012-07-02,160.96777,25.200633055555556,130.90596791666667,0.92526126,27301105.622247223
413,2012-07-03,166.20808,23.910196111111112,129.05591625,0.9100379,40037808.03560736
414,2012-07-04,153.13312,26.785124027777776,129.96522083333332,0.9417358,31542963.453736667
415,2012-07-05,155.14052,26.463902083333334,132.06166402777777,0.91019404,31071335.457300555
416,2012-07-06,155.17696,26.378495,129.91141875,0.9688557,28287870.02856292
417,2012-07-07,153.62283,26.797094027777778,133.77713569444444,1.1616352,24648266.97754625
418,2012-07-08,192.40273,18.58042986111111,127.87560041666667,1.1122702,51148576.14120361
419,2012-07-09,177.73247,21.78469861111111,124.06162944444445,1.1045165,50945481.30939055
420,2012-07-10,197.67348,17.706329027777777,127.28649833333333,1.12679,56105898.53435778
421,2012-07-11,198.56377,17.861214583333332,128.93136666666666,1.3371704,40904792.75601195
422,2012-07-12,207.512,16.111305277777777,126.98587569444445,1.4423488,49846786.4254925
423,2012-07-13,193.48984,19.216358194444446,125.58637236111112,1.2676579,41082390.735384166
424,2012-07-14,200.03436,17.761980138888887,122.17917569444444,1.2160438,53009675.797530696
425,2012-07-15,193.21524,19.035334305555555,122.09067694444444,1.2155801,49113271.164825276
426,2012-07-16,190.74274,19.55511013888889,123.99417472222223,1.0932295,39886871.95202972
427,2012-07-17,193.82672,18.79358472222222,127.24323805555555,1.1214159,39060566.96416889
428,2012-07-18,180.5351,21.729641666666666,129.14466083333335,1.1810889,35628206.4016575
429,2012-07-19,177.84653,22.135763611111113,129.95793527777778,1.1653819,41923794.02882833
430,2012-07-20,154.99742,27.01433111111111,132.01798680555555,0.9431856,34474055.98407333
431,2012-07-21,177.93341,21.687137916666668,132.12500236111111,0.8484283,38197633.11833111
432,2012-07-22,147.2794,28.57265222222222,136.51759722222224,0.8991437,24613059.033890974
433,2012-07-23,170.87257,23.033689444444445,130.23067930555555,0.8545893,30183006.849695
434,2012-07-24,169.9679,23.18546736111111,129.46372708333334,0.85008895,32510433.194429446
435,2012-07-25,192.05327,18.6356825,127.12992652777778,0.8414243,34487272.35448305
436,2012-07-26,184.8169,20.267504166666665,128.1381788888889,0.8613198,44274344.052390836
437,2012-07-27,167.45578,23.967789166666666,129.22376402777778,0.93561995,37378293.614980556
438,2012-07-28,175.03189,22.33943375,135.86611055555557,1.1664343,29400879.70180778
439,2012-07-29,164.76299,24.894476666666666,132.31976708333335,1.3524481,27252762.486455277
440,2012-07-30,182.40555,20.99585875,129.8126088888889,1.1903272,38317217.18818514
441,2012-07-31,183.78476,20.80266625,132.2961434722222,1.154146,35595755.03309014
442,2012-08-01,170.67493,23.62596388888889,130.57063527777777,1.019959,30069535.429615416
443,2012-08-02,169.73499,23.509214027777777,133.66821430555555,1.0957639,29008754.759055
444,2012-08-03,146.77177,28.528497916666666,133.72300430555555,1.1516652,21039266.536848888
445,2012-08-04,169.03195,23.709879583333333,130.13345708333333,1.01554,31022307.16978861
446,2012-08-05,168.25082,24.172303194444446,131.62967625,1.1431417,30298400.517305557
447,2012-08-06,184.26364,20.52167972222222,131.01781097222224,1.1255226,39594545.21000042
448,2012-08-07,163.65576,24.74607625,131.20086958333334,1.0251791,27553014.424710695
449,2012-08-08,159.1022,25.472453055555555,133.02031861111112,1.0248852,21983300.738459583
450,2012-08-09,143.5323,28.63968638888889,151.16169958333333,-1.460835,21082833.195888333
451,2012-08-10,164.68736,23.99916027777778,128.35116319444444,0.7957157,32614859.339418612
452,2012-08-11,169.83241,22.820368333333334,132.96300444444444,0.7549919,28279894.989734583
453,2012-08-12,176.50693,21.608852083333332,128.48906097222223,0.70872974,32694797.250199445
454,2012-08-13,174.72217,21.773845,127.30911569444444,0.72786504,43240524.16701667
455,2012-08-14,178.46422,21.326977777777778,129.1243626388889,1.0033878,37222687.19254472
456,2012-08-15,194.35732,17.830344444444446,125.75336972222222,0.989873,42379712.69522944
457,2012-08-16,197.9221,17.254014861111113,124.55187472222222,0.89010465,46357124.36192334
458,2012-08-17,184.16272,20.151783333333334,124.6351886111111,0.8333045,41866494.75109389
459,2012-08-18,177.71017,21.416901527777778,126.6359198611111,0.8373621,42439479.32203042
460,2012-08-19,186.9586,19.43041277777778,122.2762463888889,0.9287348,40577212.96727139
461,2012-08-20,183.95355,19.823983333333334,122.72224888888888,0.8511153,44821180.08282111
462,2012-08-21,176.77295,21.51337875,123.71521083333333,0.9107392,35712549.371023886
463,2012-08-22,162.24341,24.520644861111112,129.88192416666666,0.74048346,31314791.29475111
464,2012-08-23,138.71404,29.870010833333332,134.93970736111112,0.8133911,23007234.72604125
465,2012-08-24,140.18346,29.503558472222224,136.30093597222222,0.7094514,30885545.44463889
466,2012-08-25,148.89087,27.467518055555555,135.04547666666667,0.63577706,33981724.1907575
467,2012-08-26,178.71843,20.732009166666668,126.3868725,0.7054856,39127311.289593056
468,2012-08-27,177.28204,21.004135138888888,127.44257916666666,0.6449091,41247058.110345975
469,2012-08-28,183.3473,19.566455416666667,125.51929638888889,0.57581794,36188487.029809445
470,2012-08-29,177.11874,20.769565416666666,128.50730777777778,0.5673356,42227191.53579264
471,2012-08-30,171.84146,21.901785277777776,126.85084486111111,0.54439384,39283223.95257194
472,2012-08-31,161.80614,24.104573194444445,130.6160761111111,0.6532369,36549092.33902334
473,2012-09-01,163.07481,23.90386388888889,132.89898694444443,0.6298502,30889908.581582084
474,2012-09-02,171.67502,21.92533583333333,130.33248458333333,0.6455433,37706315.43979083
475,2012-09-03,163.51721,23.699874166666667,135.3328825,0.56187505,33556243.22243958
476,2012-09-04,167.53929,22.843975416666666,131.1188138888889,0.5299186,26578954.24449611
477,2012-09-05,182.14365,19.15628125,129.1642463888889,0.5109706,33991070.93785611
478,2012-09-06,170.00871,22.165434444444443,131.10013222222221,0.4587176,23215051.12905361
479,2012-09-07,202.10281,14.788154861111112,125.50181458333333,0.497349,43691580.365605555
480,2012-09-08,175.65442,20.44171125,127.42864069444444,0.4043737,31403995.32349389
481,2012-09-09,188.98232,17.64209986111111,127.08137194444444,0.4901889,40144324.65766389
482,2012-09-10,184.03894,18.61306013888889,126.66671402777777,0.50232434,47837086.01334889
483,2012-09-11,171.06407,21.845864722222224,130.22324,0.5588346,32640148.051359165
484,2012-09-12,170.93398,21.56122125,129.64894291666667,0.60745543,41303074.87861333
485,2012-09-13,170.37329,21.682347916666668,129.1300625,0.5186959,28453980.483658887
486,2012-09-14,158.11671,24.33915236111111,132.48358597222222,0.47717178,30087922.348268196
487,2012-09-15,165.87958,22.839235,132.36636944444444,0.52104264,24078790.29407722
488,2012-09-16,157.73474,24.91602486111111,135.16336777777778,0.46458966,24458581.572514027
489,2012-09-17,190.93816,17.339892083333332,128.13460791666665,0.45936057,40360790.36994181
490,2012-09-18,188.68651,17.708862361111112,126.65751527777778,0.5054131,49959316.062999725
491,2012-09-19,171.03339,21.357353888888888,128.94388208333334,0.48769176,44345413.10857028
492,2012-09-20,161.34177,23.801710555555555,131.54642055555556,0.5009826,29791702.49549278
493,2012-09-21,173.78346,21.09983652777778,133.56215930555555,0.54563195,31958944.678154167
494,2012-09-22,153.80193,25.738389166666668,134.15623833333333,0.51917315,25424126.876710277
495,2012-09-23,172.95839,20.881868333333333,130.62584805555556,0.42719063,35497788.965087086
496,2012-09-24,179.52692,19.21742736111111,128.7212325,0.3585703,35548754.00316945
497,2012-09-25,163.99345,22.779430277777777,131.79458,0.20415145,41222968.21349486
498,2012-09-26,172.40471,20.866647222222223,129.8663176388889,0.22100669,41993909.820734166
499,2012-09-27,169.8867,21.583099305555557,130.7146627777778,0.080134295,36750078.495395
500,2012-09-28,178.49048,19.455281805555554,128.8041313888889,-0.11939788,43085847.25361014
501,2012-09-29,166.59329,21.861585972222223,128.7872397222222,-0.278753,32718236.92091611
502,2012-09-30,154.63777,24.43268875,130.68743569444445,-0.49725285,30501305.444513332
503,2012-10-01,156.75833,24.195397777777778,130.1376325,-0.6304476,30224152.093419444
504,2012-10-02,183.6699,17.858451944444443,127.83419805555556,-0.77862036,44510721.85150819
505,2012-10-03,160.17812,23.79310277777778,131.31488833333333,-1.0450457,24169766.393141527
506,2012-10-04,151.28267,25.884049722222223,133.921705,-1.077908,24521053.13084028
507,2012-10-05,131.7011,29.98929652777778,160.18671625,-5.5174766,19696398.59030403
508,2012-10-06,170.2292,20.89681472222222,128.45009291666668,-1.6943094,29493253.35488
509,2012-10-07,166.0267,21.15533222222222,127.32630805555556,-1.7407565,35917617.72248861
510,2012-10-08,150.62105,25.190870555555556,128.59148555555555,-1.8996959,24041960.58055139
511,2012-10-09,158.5297,23.112588194444445,129.15451277777777,-1.9973495,37763307.5454082
512,2012-10-10,160.48064,22.4400825,128.20896402777777,-2.2293746,35422640.28085791
513,2012-10-11,157.56583,23.38194361111111,129.70296430555555,-2.6151412,44300158.20335167
514,2012-10-12,156.10922,23.661942777777778,158.48319680555556,-6.138553,38759116.7685393
515,2012-10-13,175.5027,19.71090625,129.73640055555555,-2.575424,46086800.228216946
516,2012-10-14,165.62593,22.125105972222222,133.09935055555556,-2.9634752,53937164.01309834
517,2012-10-15,170.99846,20.84768,131.64768458333333,-3.454301,49313784.03935889
518,2012-10-16,193.2526,15.737418333333334,128.95966555555555,-3.1283665,71632038.98532277
519,2012-10-17,193.15309,15.610371527777778,130.1783451388889,-3.2363617,57626844.80281416
520,2012-10-18,168.5635,20.88698388888889,135.255545,-3.391512,46816832.7941393
521,2012-10-19,153.04826,24.87056125,137.75940375,-3.7812467,25910476.86474264
522,2012-10-20,144.17966,26.983210555555555,139.13502069444445,-4.244071,23765621.342526387
523,2012-10-21,147.2271,26.048563055555555,138.67954569444444,-3.801051,30003154.084726807
524,2012-10-22,145.4886,26.084565138888888,141.86190069444444,-3.9924674,29881861.730042778
525,2012-10-23,126.68851,30.75860263888889,146.0420009722222,-4.4159,27947626.20021014
526,2012-10-24,127.75599,30.511461805555555,147.3881523611111,-4.989758,27799050.707786944
527,2012-10-25,150.26575,25.154084583333333,151.46999833333334,-4.678024,41534452.80469611
528,2012-10-26,128.44067,30.779726944444445,152.8174286111111,-4.516871,19331549.301505137
529,2012-10-27,152.90016,24.94034,151.76290569444444,-4.720769,27771192.725795556
530,2012-10-28,121.02554,33.15894736111111,155.49661236111112,-5.2324696,15696137.051795833
531,2012-10-29,116.16271,33.811799722222226,156.9192798611111,-5.911803,14157537.985368334
532,2012-10-30,141.95114,26.782496666666667,156.46987805555557,-5.1056542,29297945.681979027
533,2012-10-31,152.18726,23.803361805555557,158.1387736111111,-5.2945695,33246585.0666175
534,2012-11-01,155.15764,22.973570694444444,160.72828944444444,-5.799194,39991426.574306525
535,2012-11-02,146.10834,25.790533888888888,162.39584125,-5.904668,34469268.99142055
536,2012-11-03,134.34457,29.10234388888889,168.37398875,-5.8721666,27908699.01058028
537,2012-11-04,128.58426,30.418068472222224,169.48502958333333,-5.8379207,19125328.718464166
538,2012-11-05,133.5118,28.776813333333333,170.0208834722222,-6.227055,26824983.440540276
539,2012-11-06,144.28993,26.224199444444444,171.15693694444445,-6.997527,33831894.056295834
540,2012-11-07,127.26107,30.05261486111111,174.39067625,-6.246382,27232417.186105832
541,2012-11-08,132.92142,28.459478333333333,174.63611152777779,-6.273026,25895401.193955835
542,2012-11-09,109.24919,34.546340694444446,182.57580944444445,-8.19755,12762510.670871668
543,2012-11-10,142.3846,25.845749166666668,179.52877555555557,-7.175929,35516845.060105
544,2012-11-11,141.01236,26.458139444444445,180.47964930555557,-7.328171,32088926.862444863
545,2012-11-12,146.01234,25.314244722222224,181.944705,-6.733759,38965498.93498305
546,2012-11-13,148.65291,24.697458194444444,184.86339680555557,-6.960165,41028193.00839153
547,2012-11-14,137.99037,27.61960291666667,184.90563777777777,-7.582665,30659602.73992472
548,2012-11-15,127.73649,30.063650694444444,186.46088208333333,-9.191768,24024785.013017222
549,2012-11-16,142.39728,26.3376975,186.32111097222221,-7.232164,33285046.883966945
550,2012-11-17,159.1541,22.02645638888889,188.85333972222222,-7.3333316,47943445.03731708
551,2012-11-18,143.55865,25.991393055555555,190.65842333333333,-7.7732067,38768249.116083615
552,2012-11-19,156.02866,22.66627527777778,192.76336430555557,-8.543225,40285635.20241708
553,2012-11-20,155.95929,22.52365347222222,192.50095875,-8.784963,43767621.02341111
554,2012-11-21,146.39232,24.710036388888888,193.81611458333333,-7.6698565,43599602.07279014
555,2012-11-22,147.6669,24.483036527777777,194.74707083333334,-7.944224,43755439.135749586
556,2012-11-23,140.37956,26.753376666666668,196.39476888888888,-8.862483,30175015.39272
557,2012-11-24,148.94452,24.5928825,197.07875916666666,-8.557016,37790130.12320805
558,2012-11-25,143.85902,25.65529763888889,199.38129166666667,-8.061933,33924767.61413083
559,2012-11-26,168.09995,20.235375,200.22262430555554,-8.495089,41389429.83618111
560,2012-11-27,155.03584,24.345166388888888,201.08699125,-9.096518,30864360.66086375
561,2012-11-28,146.69124,26.389510694444443,202.91916125,-9.999022,41429031.77662611
562,2012-11-29,157.42482,23.923994166666667,202.8039748611111,-8.296912,39182229.737069026
563,2012-11-30,160.94014,22.928246666666666,204.6529936111111,-8.532681,35757667.67960278
564,2012-12-01,159.39223,23.119825277777778,205.32434472222224,-9.051946,46471257.80342458
565,2012-12-02,153.37447,24.27824625,206.13480652777778,-9.380617,43211134.71599111
566,2012-12-03,143.5361,26.617937083333334,209.0442661111111,-8.871589,44904448.03628528
567,2012-12-04,147.18288,25.68930625,207.47438333333332,-8.691558,42556847.948331945
568,2012-12-05,155.9918,23.246656666666667,208.04695097222222,-9.187597,52051577.72398555
569,2012-12-06,151.67873,24.20598791666667,208.72790652777778,-9.452076,37616545.588874586
570,2012-12-07,156.04031,22.729479027777778,209.3857502777778,-8.845305,36363041.05752139
571,2012-12-08,149.22002,24.235266527777778,209.89401847222223,-8.987499,34981538.650075555
572,2012-12-09,132.91893,29.175182916666667,211.15692375,-9.588897,23119922.173666667
573,2012-12-10,133.81273,28.95112152777778,211.40039875,-9.999022,33829973.480981804
574,2012-12-11,123.09154,32.018185833333334,212.1450786111111,-8.942597,20003722.097388335
575,2012-12-12,135.88551,28.9474725,212.39351666666667,-9.0808935,26583913.418221112
576,2012-12-13,147.77303,25.83767277777778,212.31312347222223,-9.546808,39898538.40437666
577,2012-12-14,169.52682,20.354535833333333,213.61395763888888,-9.999022,51997180.90850889
578,2012-12-15,180.83522,17.344644444444445,212.58155638888888,-8.99721,54364770.70145014
579,2012-12-16,178.99625,17.398919305555555,213.82775708333332,-9.085788,51245714.35084278
580,2012-12-17,173.60536,18.607869583333333,213.25833625,-9.460968,46601522.063382916
581,2012-12-18,168.63257,19.626911805555554,213.73949972222223,-9.664527,46983610.676340275
582,2012-12-19,171.13794,19.267938194444444,213.81703319444443,-9.354643,40672337.96461875
583,2012-12-20,146.42535,25.411124166666667,213.96886902777777,-9.13755,30395687.45991
584,2012-12-21,179.1857,17.491767083333333,214.40882611111113,-9.568486,47023207.58815042
585,2012-12-22,178.04771,17.594652083333333,213.71697069444446,-9.999022,50760552.57938708
586,2012-12-23,183.679,15.838672916666667,214.1154836111111,-9.111749,61904682.845637776
587,2012-12-24,158.09338,22.348474166666666,213.2523248611111,-9.291648,44030985.78794889
588,2012-12-25,121.75196,31.50033513888889,214.36734319444443,-9.754868,16836910.616585556
589,2012-12-26,135.53136,27.60715847222222,213.80158555555556,-9.999022,29609079.735499166
590,2012-12-27,150.60251,23.315046666666667,213.57714972222223,-9.068938,38118308.90784472
591,2012-12-28,152.81087,22.766359166666668,212.90579722222222,-9.126962,44926893.98469639
592,2012-12-29,145.90317,24.542334166666667,212.28421416666666,-9.512444,37602173.928194165
593,2012-12-30,160.01442,20.94326861111111,212.19813347222222,-9.999022,48251617.807637915
594,2012-12-31,164.61438,19.696988055555554,211.48351069444445,-8.905818,53336233.616010696
595,2013-01-01,163.82448,20.451891805555555,211.9204401388889,-8.968261,41662561.35269611
596,2013-01-02,159.1602,22.000975,210.75608097222224,-9.292696,46676459.93434847
597,2013-01-03,166.72339,20.102256666666666,210.73629125,-9.459186,42865915.27362833
598,2013-01-04,164.2256,21.09998513888889,209.97429930555555,-9.069266,41453865.27350083
599,2013-01-05,144.95726,26.429830694444444,209.06390930555557,-8.802341,25918906.27477389
600,2013-01-06,161.60788,22.031612777777777,208.56727555555557,-9.324392,39245714.18629097
601,2013-01-07,163.94742,21.244624305555554,207.66063333333332,-9.319044,38881734.15487097
602,2013-01-08,154.35065,24.082664305555557,207.38243916666667,-8.604582,33869424.44657417
603,2013-01-09,154.29018,24.094659027777777,205.9655463888889,-8.784159,40861477.35126722
604,2013-01-10,155.63173,23.9922525,205.06961180555555,-9.461844,29756935.962824166
605,2013-01-11,143.77867,26.40259222222222,203.91499763888888,-8.806991,35330875.11337542
606,2013-01-12,151.49907,23.785914444444444,202.50297833333335,-8.374683,32815575.728935555
607,2013-01-13,164.94598,19.997270694444445,202.21985694444444,-8.535229,43505188.54185125
608,2013-01-14,166.78549,19.61930027777778,201.0239576388889,-9.029394,40588361.13459722
609,2013-01-15,186.22101,15.015182222222222,200.59218458333334,-9.792597,62339434.46476889
610,2013-01-16,174.82085,18.383357916666668,198.20436916666668,-7.9902124,55692952.82022278
611,2013-01-17,174.71281,18.593674305555556,197.39220416666666,-8.210221,42957255.73265694
612,2013-01-18,177.37613,18.153166666666667,195.57158958333332,-8.730018,43749295.24868861
613,2013-01-19,155.08679,24.12016708333333,195.86242694444445,-8.745394,32266810.354533333
614,2013-01-20,168.42448,20.52717375,195.11702583333334,-7.666329,48956886.96959264
615,2013-01-21,160.56212,22.11764861111111,192.68908680555555,-7.913168,47066907.001771115
616,2013-01-22,170.26004,19.623018055555555,192.2171734722222,-8.2762,62054639.67046028
617,2013-01-23,173.23143,18.93745236111111,189.75135277777778,-8.459603,55313271.92033889
618,2013-01-24,167.08539,20.3543625,189.58648930555555,-7.328105,58468752.932391524
619,2013-01-25,167.0542,20.105826944444445,186.86393083333334,-7.604355,55559812.73357097
620,2013-01-26,165.82472,20.247847083333333,184.47527625,-7.6160684,41880987.80879083
621,2013-01-27,165.58614,20.273721944444443,184.34818041666668,-7.536442,48380937.21917736
622,2013-01-28,167.43571,19.672259722222222,181.99931,-6.9762373,43539932.86466528
623,2013-01-29,174.7029,17.83710222222222,179.87898444444446,-7.388757,52483604.69834736
624,2013-01-30,167.38681,19.554412777777777,177.15770555555557,-6.888569,43826678.96681028
625,2013-01-31,168.55623,19.17227652777778,177.27066069444444,-6.5145745,52629301.024414584
626,2013-02-01,161.24309,21.365504444444444,176.7664736111111,-6.6601334,51957892.08371778
627,2013-02-02,148.60654,24.93477222222222,173.8007861111111,-7.1405954,35082857.4071925
628,2013-02-03,169.94817,19.469772083333332,172.42726277777777,-6.300495,51006215.47391472
629,2013-02-04,168.04834,19.917860694444446,169.3994798611111,-6.101941,40162638.87473445
630,2013-02-05,175.44138,17.89863638888889,170.37548333333334,-6.2972217,46100086.28228389
631,2013-02-06,161.4767,22.006635555555555,165.63454041666665,-6.8624063,36561909.06505778
632,2013-02-07,185.50696,15.786539722222223,163.19512805555556,-5.6805453,48833706.612429306
633,2013-02-08,182.31729,16.263815694444446,160.72226944444444,-5.5834365,43216958.50199611
634,2013-02-09,176.12375,18.21145263888889,160.35490625,-5.874271,44256667.597133614
635,2013-02-10,172.57246,19.417075555555556,158.22627152777778,-5.3676333,39992105.22470194
